Date,Stock,label,Predicted,prob_down,prob_up,Confidence,window_id,fit_start,fit_end,Return_1d
2025-01-02,ONGC,1,1,0.38502568,0.6149743,0.6149743,0,2020-02-12,2024-12-31,0.0384890667790649
2025-01-02,POWERGRID,-1,1,0.49625832,0.5037417,0.5037417,0,2020-02-12,2024-12-31,0.0153027715479527
2025-01-02,RELIANCE,1,1,0.37705588,0.6229441,0.6229441,0,2020-02-12,2024-12-31,0.0168270297035069
2025-01-02,SBIN,-1,-1,0.5686311,0.4313689,0.5686311,0,2020-02-12,2024-12-31,0.0100857388083155
2025-01-02,SUNPHARMA,-1,-1,0.5125526,0.4874474,0.5125526,0,2020-02-12,2024-12-31,-0.0063228708702474
2025-01-02,TATASTEEL,-1,1,0.42785943,0.5721406,0.5721406,0,2020-02-12,2024-12-31,0.0105307981310402
2025-01-02,TCS,1,1,0.49294347,0.50705653,0.50705653,0,2020-02-12,2024-12-31,0.0153921887783226
2025-01-02,TECHM,-1,-1,0.7067816,0.29321837,0.7067816,0,2020-02-12,2024-12-31,0.0135576090574249
2025-01-02,TITAN,-1,-1,0.7160258,0.28397414,0.7160258,0,2020-02-12,2024-12-31,0.0415200250515868
2025-01-02,ULTRACEMCO,-1,-1,0.5527315,0.4472685,0.5527315,0,2020-02-12,2024-12-31,0.0306368661462006
2025-01-02,WIPRO,-1,-1,0.5640942,0.4359058,0.5640942,0,2020-02-12,2024-12-31,0.0116550548674048
2025-01-03,ASIANPAINT,-1,1,0.41097492,0.5890251,0.5890251,0,2020-02-12,2024-12-31,-0.0031154065288524
2025-01-03,AXISBANK,-1,1,0.3055523,0.6944477,0.6944477,0,2020-02-12,2024-12-31,-0.0015644560619917
2025-01-03,BAJAJ-AUTO,-1,-1,0.57019645,0.42980355,0.57019645,0,2020-02-12,2024-12-31,-0.0125336376255721
2025-01-03,BAJAJFINSV,-1,-1,0.55126846,0.44873154,0.55126846,0,2020-02-12,2024-12-31,0.0002645612645684
2025-01-03,BAJFINANCE,-1,-1,0.5769404,0.42305958,0.5769404,0,2020-02-12,2024-12-31,0.0024426913736617
2025-01-03,BHARTIARTL,1,1,0.3296488,0.6703512,0.6703512,0,2020-02-12,2024-12-31,-0.0067403631182709
2025-01-03,BPCL,-1,1,0.26177323,0.7382268,0.7382268,0,2020-02-12,2024-12-31,-0.0016839371005549
2025-01-03,CIPLA,-1,1,0.37531126,0.62468874,0.62468874,0,2020-02-12,2024-12-31,-0.0173288800173408
2025-01-03,COALINDIA,-1,-1,0.5631001,0.43689993,0.5631001,0,2020-02-12,2024-12-31,0.0017813784169375
2025-01-03,DRREDDY,-1,-1,0.5003062,0.4996938,0.5003062,0,2020-02-12,2024-12-31,-0.0162903741662512
2025-01-03,EICHERMOT,-1,1,0.41844064,0.58155936,0.58155936,0,2020-02-12,2024-12-31,0.0004992622882538
2025-01-03,GRASIM,-1,1,0.44234627,0.5576537,0.5576537,0,2020-02-12,2024-12-31,-0.0133453731127646
2025-01-03,HCLTECH,-1,1,0.43340462,0.5665954,0.5665954,0,2020-02-12,2024-12-31,-0.0129550461014892
2025-01-03,HDFCBANK,-1,-1,0.6620058,0.33799422,0.6620058,0,2020-02-12,2024-12-31,-0.0248362839411867
2025-01-03,HEROMOTOCO,-1,1,0.45137143,0.54862857,0.54862857,0,2020-02-12,2024-12-31,-0.0158644712832098
2025-01-03,HINDALCO,1,-1,0.6112914,0.3887086,0.6112914,0,2020-02-12,2024-12-31,-0.0131051676411015
2025-01-03,HINDUNILVR,-1,1,0.44484872,0.5551513,0.5551513,0,2020-02-12,2024-12-31,0.0152953847677528
2025-01-03,ICICIBANK,-1,-1,0.65152884,0.3484712,0.65152884,0,2020-02-12,2024-12-31,-0.019796998391386
2025-01-03,INDUSINDBK,-1,1,0.47655278,0.5234472,0.5234472,0,2020-02-12,2024-12-31,0.00660720128051
2025-01-03,INFY,-1,1,0.46904093,0.53095907,0.53095907,0,2020-02-12,2024-12-31,-0.009755615320495
2025-01-03,ITC,-1,-1,0.54282486,0.45717514,0.54282486,0,2020-02-12,2024-12-31,-0.0152336900491125
2025-01-03,JSWSTEEL,-1,1,0.3999033,0.6000967,0.6000967,0,2020-02-12,2024-12-31,0.0027945207353679
2025-01-03,KOTAKBANK,-1,-1,0.60181,0.39819005,0.60181,0,2020-02-12,2024-12-31,0.0008164754586303
2025-01-03,LT,-1,-1,0.5674418,0.4325582,0.5674418,0,2020-02-12,2024-12-31,-0.0144338928124622
2025-01-03,M&M,-1,1,0.36323404,0.63676596,0.63676596,0,2020-02-12,2024-12-31,-0.0063996804375038
2025-01-03,MARUTI,1,1,0.41488773,0.5851123,0.5851123,0,2020-02-12,2024-12-31,0.0078496742612763
2025-01-03,NESTLEIND,-1,1,0.42363638,0.5763636,0.5763636,0,2020-02-12,2024-12-31,0.014771410805481
2025-01-03,NTPC,-1,-1,0.58612376,0.41387624,0.58612376,0,2020-02-12,2024-12-31,0.0054734717431998
2025-01-03,ONGC,1,1,0.44362104,0.55637896,0.55637896,0,2020-02-12,2024-12-31,0.0520990314603548
2025-01-03,POWERGRID,-1,1,0.4865257,0.5134743,0.5134743,0,2020-02-12,2024-12-31,0.0028558117559933
2025-01-03,RELIANCE,1,1,0.34116018,0.6588398,0.6588398,0,2020-02-12,2024-12-31,0.0075294418140376
2025-01-03,SBIN,-1,-1,0.5337025,0.4662975,0.5337025,0,2020-02-12,2024-12-31,-0.0097354401920158
2025-01-03,SUNPHARMA,-1,-1,0.5277773,0.4722227,0.5277773,0,2020-02-12,2024-12-31,-0.0150958140348168
2025-01-03,TATASTEEL,-1,1,0.4723825,0.5276175,0.5276175,0,2020-02-12,2024-12-31,0.0013026885126896
2025-01-03,TCS,1,1,0.46996796,0.53003204,0.53003204,0,2020-02-12,2024-12-31,-0.0181643602006638
2025-01-03,TECHM,-1,-1,0.6309067,0.3690933,0.6309067,0,2020-02-12,2024-12-31,-0.0217146107164261
2025-01-03,TITAN,-1,-1,0.6445296,0.3554704,0.6445296,0,2020-02-12,2024-12-31,0.0185012598007585
2025-01-03,ULTRACEMCO,-1,-1,0.54432905,0.45567092,0.54432905,0,2020-02-12,2024-12-31,-0.0009916907890626
2025-01-03,WIPRO,-1,-1,0.55401385,0.44598612,0.55401385,0,2020-02-12,2024-12-31,-0.0307767666654485
2025-01-06,AXISBANK,-1,1,0.45868033,0.54131967,0.54131967,0,2020-02-12,2024-12-31,-0.0198175387323658
2025-01-06,BAJAJ-AUTO,-1,-1,0.60347104,0.39652896,0.60347104,0,2020-02-12,2024-12-31,-0.0158215107099671
2025-01-06,BAJAJFINSV,1,1,0.49590755,0.50409245,0.50409245,0,2020-02-12,2024-12-31,-0.0096995934631021
2025-01-06,BAJFINANCE,1,-1,0.6795454,0.32045463,0.6795454,0,2020-02-12,2024-12-31,-0.0078165346237745
2025-01-06,BHARTIARTL,1,1,0.43093014,0.56906986,0.56906986,0,2020-02-12,2024-12-31,-0.0065047161135747
2025-01-06,BPCL,-1,1,0.33039343,0.66960657,0.66960657,0,2020-02-12,2024-12-31,-0.0389675923714566
2025-01-06,BRITANNIA,1,1,0.3469348,0.6530652,0.6530652,0,2020-02-12,2024-12-31,-0.0088641501602714
2025-01-06,CIPLA,-1,-1,0.5231823,0.4768177,0.5231823,0,2020-02-12,2024-12-31,-0.0131347827975262
2025-01-06,COALINDIA,1,-1,0.616153,0.38384703,0.616153,0,2020-02-12,2024-12-31,-0.0378509911763058
2025-01-06,DRREDDY,-1,-1,0.5899117,0.41008827,0.5899117,0,2020-02-12,2024-12-31,-0.0017003789366615
2025-01-06,EICHERMOT,-1,1,0.4950937,0.5049063,0.5049063,0,2020-02-12,2024-12-31,-0.0114202111688046
2025-01-06,GRASIM,-1,1,0.46373522,0.5362648,0.5362648,0,2020-02-12,2024-12-31,-0.0197010941852524
2025-01-06,HCLTECH,-1,1,0.45399654,0.54600346,0.54600346,0,2020-02-12,2024-12-31,0.0032878355164147
2025-01-06,HDFCBANK,-1,-1,0.69102836,0.3089716,0.69102836,0,2020-02-12,2024-12-31,-0.0221243119240748
2025-01-06,HEROMOTOCO,-1,1,0.4852069,0.5147931,0.5147931,0,2020-02-12,2024-12-31,-0.0094978910090469
2025-01-06,HINDALCO,1,-1,0.7401373,0.25986272,0.7401373,0,2020-02-12,2024-12-31,-0.0288421366399265
2025-01-06,HINDUNILVR,-1,1,0.40921444,0.59078556,0.59078556,0,2020-02-12,2024-12-31,-0.0124883271331212
2025-01-06,ICICIBANK,-1,-1,0.68492067,0.31507936,0.68492067,0,2020-02-12,2024-12-31,-0.0007509769117627
2025-01-06,INFY,-1,-1,0.57041454,0.42958546,0.57041454,0,2020-02-12,2024-12-31,-0.0004641597072423
2025-01-06,ITC,-1,-1,0.5324159,0.46758407,0.5324159,0,2020-02-12,2024-12-31,-0.0454780744023365
2025-01-06,JSWSTEEL,1,-1,0.5319159,0.4680841,0.5319159,0,2020-02-12,2024-12-31,-0.0154635700200562
2025-01-06,KOTAKBANK,1,-1,0.6669067,0.33309332,0.6669067,0,2020-02-12,2024-12-31,-0.0320887511528011
2025-01-06,M&M,-1,1,0.41864067,0.5813593,0.5813593,0,2020-02-12,2024-12-31,-0.0265941868064676
2025-01-06,MARUTI,1,1,0.43095708,0.5690429,0.5690429,0,2020-02-12,2024-12-31,-0.0149653191664821
2025-01-06,NESTLEIND,1,1,0.44398868,0.5560113,0.5560113,0,2020-02-12,2024-12-31,-0.0213642712409698
2025-01-06,NTPC,1,-1,0.6927006,0.30729935,0.6927006,0,2020-02-12,2024-12-31,-0.0363395045851772
2025-01-06,ONGC,1,1,0.4529221,0.5470779,0.5470779,0,2020-02-12,2024-12-31,-0.0174977634885498
2025-01-06,RELIANCE,1,1,0.45944697,0.54055303,0.54055303,0,2020-02-12,2024-12-31,-0.0264956704848996
2025-01-06,SUNPHARMA,-1,-1,0.631374,0.368626,0.631374,0,2020-02-12,2024-12-31,-0.0012164724203899
2025-01-06,TCS,1,-1,0.5091488,0.49085122,0.5091488,0,2020-02-12,2024-12-31,-0.001195113199044
2025-01-06,TITAN,-1,-1,0.7340791,0.26592085,0.7340791,0,2020-02-12,2024-12-31,0.0054321445552485
2025-01-06,ULTRACEMCO,-1,-1,0.60984504,0.39015496,0.60984504,0,2020-02-12,2024-12-31,-0.0239607032359711
2025-01-06,WIPRO,1,-1,0.73007494,0.26992506,0.73007494,0,2020-02-12,2024-12-31,-0.0005094783088062
2025-01-07,ASIANPAINT,-1,1,0.47282642,0.5271736,0.5271736,0,2020-02-12,2024-12-31,0.011225627826408
2025-01-07,AXISBANK,-1,1,0.30611938,0.6938806,0.6938806,0,2020-02-12,2024-12-31,0.0038556128757409
2025-01-07,BAJAJ-AUTO,-1,-1,0.61467886,0.3853211,0.61467886,0,2020-02-12,2024-12-31,-0.0015355837374283
2025-01-07,BAJAJFINSV,1,-1,0.52841365,0.47158635,0.52841365,0,2020-02-12,2024-12-31,-0.001098196595605
2025-01-07,BHARTIARTL,1,1,0.43689764,0.56310236,0.56310236,0,2020-02-12,2024-12-31,0.0015109223771183
2025-01-07,BPCL,-1,1,0.37608635,0.62391365,0.62391365,0,2020-02-12,2024-12-31,-0.0071969167444887
2025-01-07,BRITANNIA,1,1,0.38705558,0.6129444,0.6129444,0,2020-02-12,2024-12-31,0.0085572837887368
2025-01-07,CIPLA,-1,1,0.47686303,0.523137,0.523137,0,2020-02-12,2024-12-31,0.0040565281671312
2025-01-07,DRREDDY,-1,-1,0.5423027,0.45769727,0.5423027,0,2020-02-12,2024-12-31,0.0008887088040849
2025-01-07,EICHERMOT,-1,1,0.48620945,0.51379055,0.51379055,0,2020-02-12,2024-12-31,-0.013866504826243
2025-01-07,GRASIM,-1,-1,0.55181885,0.44818112,0.55181885,0,2020-02-12,2024-12-31,0.0027228956959566
2025-01-07,HCLTECH,-1,1,0.47298545,0.52701455,0.52701455,0,2020-02-12,2024-12-31,-0.0190216062920638
2025-01-07,HDFCBANK,-1,-1,0.6369144,0.36308566,0.6369144,0,2020-02-12,2024-12-31,0.0016953410200268
2025-01-07,HEROMOTOCO,-1,1,0.40488428,0.5951157,0.5951157,0,2020-02-12,2024-12-31,-0.0096958873178331
2025-01-07,HINDALCO,1,-1,0.7134094,0.28659058,0.7134094,0,2020-02-12,2024-12-31,0.0181152990759807
2025-01-07,HINDUNILVR,-1,1,0.47856635,0.52143365,0.52143365,0,2020-02-12,2024-12-31,0.0061444024032639
2025-01-07,ICICIBANK,-1,-1,0.68438065,0.31561935,0.68438065,0,2020-02-12,2024-12-31,0.0119848601844161
2025-01-07,INDUSINDBK,-1,-1,0.52191556,0.47808442,0.52191556,0,2020-02-12,2024-12-31,0.0139683397386534
2025-01-07,INFY,-1,-1,0.5901403,0.40985972,0.5901403,0,2020-02-12,2024-12-31,-0.003612268716317
2025-01-07,ITC,-1,-1,0.5914332,0.40856677,0.5914332,0,2020-02-12,2024-12-31,-0.0035015349696468
2025-01-07,JSWSTEEL,1,1,0.48332888,0.5166711,0.5166711,0,2020-02-12,2024-12-31,0.0120989441674876
2025-01-07,KOTAKBANK,1,-1,0.6720795,0.3279205,0.6720795,0,2020-02-12,2024-12-31,-0.0042705024677495
2025-01-07,LT,-1,-1,0.60935414,0.39064583,0.60935414,0,2020-02-12,2024-12-31,0.0111290780804003
2025-01-07,M&M,-1,1,0.48049015,0.51950985,0.51950985,0,2020-02-12,2024-12-31,0.0010142983579222
2025-01-07,MARUTI,1,1,0.39927226,0.60072774,0.60072774,0,2020-02-12,2024-12-31,-0.00292201851541
2025-01-07,NESTLEIND,-1,1,0.44035983,0.55964017,0.55964017,0,2020-02-12,2024-12-31,0.0126544870119533
2025-01-07,NTPC,-1,-1,0.67462325,0.32537678,0.67462325,0,2020-02-12,2024-12-31,0.0033587606726388
2025-01-07,POWERGRID,-1,-1,0.5594074,0.4405926,0.5594074,0,2020-02-12,2024-12-31,-0.0031044795154365
2025-01-07,RELIANCE,1,1,0.42524946,0.57475054,0.57475054,0,2020-02-12,2024-12-31,0.0187602056073938
2025-01-07,SBIN,-1,1,0.47661692,0.5233831,0.5233831,0,2020-02-12,2024-12-31,0.0030266917063668
2025-01-07,SUNPHARMA,-1,-1,0.5653264,0.4346736,0.5653264,0,2020-02-12,2024-12-31,0.0032478102805684
2025-01-07,TATASTEEL,-1,-1,0.6541421,0.34585792,0.6541421,0,2020-02-12,2024-12-31,0.0090786491794108
2025-01-07,TCS,1,1,0.4956755,0.5043245,0.5043245,0,2020-02-12,2024-12-31,-0.016288178332687
2025-01-07,TECHM,-1,-1,0.7756559,0.22434409,0.7756559,0,2020-02-12,2024-12-31,-0.0089841743298813
2025-01-07,TITAN,-1,-1,0.73369664,0.26630336,0.73369664,0,2020-02-12,2024-12-31,0.0099989366436479
2025-01-07,ULTRACEMCO,-1,-1,0.6165995,0.3834005,0.6165995,0,2020-02-12,2024-12-31,0.0099925778404112
2025-01-07,WIPRO,1,-1,0.66640854,0.33359146,0.66640854,0,2020-02-12,2024-12-31,-0.0008495633487751
2025-01-08,ASIANPAINT,-1,1,0.47225678,0.5277432,0.5277432,0,2020-02-12,2024-12-31,0.0182108049132498
2025-01-08,AXISBANK,-1,1,0.32401365,0.67598635,0.67598635,0,2020-02-12,2024-12-31,0.0069788897112708
2025-01-08,BAJAJ-AUTO,-1,-1,0.58710206,0.41289797,0.58710206,0,2020-02-12,2024-12-31,-0.0190742959910678
2025-01-08,BAJAJFINSV,1,-1,0.54838187,0.45161813,0.54838187,0,2020-02-12,2024-12-31,0.0084682700245857
2025-01-08,BHARTIARTL,1,1,0.45247573,0.5475243,0.5475243,0,2020-02-12,2024-12-31,0.0052487589558749
2025-01-08,BPCL,-1,1,0.44413733,0.55586267,0.55586267,0,2020-02-12,2024-12-31,0.014144338565581
2025-01-08,BRITANNIA,1,1,0.39852166,0.60147834,0.60147834,0,2020-02-12,2024-12-31,0.0057220032856859
2025-01-08,CIPLA,-1,1,0.49549335,0.50450665,0.50450665,0,2020-02-12,2024-12-31,-0.0017028284270184
2025-01-08,DRREDDY,-1,-1,0.5860634,0.41393664,0.5860634,0,2020-02-12,2024-12-31,0.0142058972083656
2025-01-08,EICHERMOT,-1,-1,0.55910075,0.44089928,0.55910075,0,2020-02-12,2024-12-31,-0.0027233165421274
2025-01-08,GRASIM,-1,-1,0.52685773,0.47314227,0.52685773,0,2020-02-12,2024-12-31,-0.0127672176590335
2025-01-08,HCLTECH,-1,-1,0.509043,0.49095705,0.509043,0,2020-02-12,2024-12-31,0.0085338346809018
2025-01-08,HDFCBANK,-1,-1,0.63977087,0.36022916,0.63977087,0,2020-02-12,2024-12-31,-0.0111473223724266
2025-01-08,HEROMOTOCO,-1,1,0.4459142,0.5540858,0.5540858,0,2020-02-12,2024-12-31,-0.0057543007126648
2025-01-08,HINDALCO,1,-1,0.7193905,0.28060952,0.7193905,0,2020-02-12,2024-12-31,0.0036784467424655
2025-01-08,HINDUNILVR,-1,1,0.4650901,0.5349099,0.5349099,0,2020-02-12,2024-12-31,0.0042662561509241
2025-01-08,ICICIBANK,-1,-1,0.6549251,0.3450749,0.6549251,0,2020-02-12,2024-12-31,-0.0121164985507781
2025-01-08,INDUSINDBK,-1,1,0.42515242,0.5748476,0.5748476,0,2020-02-12,2024-12-31,-0.0025925049372329
2025-01-08,INFY,-1,-1,0.59983563,0.40016437,0.59983563,0,2020-02-12,2024-12-31,0.0011911837561069
2025-01-08,ITC,-1,-1,0.646274,0.353726,0.646274,0,2020-02-12,2024-12-31,0.0191565465777303
2025-01-08,JSWSTEEL,1,1,0.35421515,0.64578485,0.64578485,0,2020-02-12,2024-12-31,-0.0104189522237714
2025-01-08,KOTAKBANK,1,-1,0.6612534,0.3387466,0.6612534,0,2020-02-12,2024-12-31,-0.0019186317714076
2025-01-08,LT,-1,-1,0.5977173,0.40228269,0.5977173,0,2020-02-12,2024-12-31,-0.0128866491604695
2025-01-08,M&M,-1,1,0.48821634,0.51178366,0.51178366,0,2020-02-12,2024-12-31,-0.0073178719322539
2025-01-08,MARUTI,1,1,0.41915274,0.58084726,0.58084726,0,2020-02-12,2024-12-31,0.0085912246097448
2025-01-08,NESTLEIND,-1,1,0.3503626,0.6496374,0.6496374,0,2020-02-12,2024-12-31,0.003276423084163
2025-01-08,NTPC,-1,-1,0.6479303,0.35206968,0.6479303,0,2020-02-12,2024-12-31,-0.0097384064142909
2025-01-08,ONGC,-1,1,0.4745345,0.5254655,0.5254655,0,2020-02-12,2024-12-31,0.0297544913743745
2025-01-08,POWERGRID,-1,-1,0.60589194,0.39410803,0.60589194,0,2020-02-12,2024-12-31,0.005245083237463
2025-01-08,RELIANCE,1,1,0.430421,0.569579,0.569579,0,2020-02-12,2024-12-31,0.0198654643943676
2025-01-08,SBIN,-1,1,0.46476638,0.5352336,0.5352336,0,2020-02-12,2024-12-31,-0.0097591463357561
2025-01-08,SUNPHARMA,-1,-1,0.58095294,0.41904706,0.58095294,0,2020-02-12,2024-12-31,-0.0084439480333106
2025-01-08,TATASTEEL,-1,-1,0.6808755,0.31912452,0.6808755,0,2020-02-12,2024-12-31,-0.0055481229896365
2025-01-08,TCS,1,1,0.4980232,0.5019768,0.5019768,0,2020-02-12,2024-12-31,0.0198843109696695
2025-01-08,TECHM,1,-1,0.7910543,0.20894569,0.7910543,0,2020-02-12,2024-12-31,-0.0044280764518869
2025-01-08,TITAN,-1,-1,0.65220606,0.3477939,0.65220606,0,2020-02-12,2024-12-31,-0.0060055276675753
2025-01-08,ULTRACEMCO,-1,-1,0.6283541,0.37164596,0.6283541,0,2020-02-12,2024-12-31,-0.0185048690390557
2025-01-08,WIPRO,1,-1,0.7333428,0.26665717,0.7333428,0,2020-02-12,2024-12-31,0.0119027822278769
2025-01-09,ASIANPAINT,-1,1,0.43617094,0.56382906,0.56382906,0,2020-02-12,2024-12-31,0.0067899136566298
2025-01-09,AXISBANK,-1,1,0.3711264,0.6288736,0.6288736,0,2020-02-12,2024-12-31,-0.0122796335863356
2025-01-09,BAJAJ-AUTO,-1,-1,0.66204685,0.33795315,0.66204685,0,2020-02-12,2024-12-31,0.0224015464396503
2025-01-09,BAJAJFINSV,1,-1,0.5875927,0.41240728,0.5875927,0,2020-02-12,2024-12-31,-0.00394809548779
2025-01-09,BAJFINANCE,1,-1,0.68323344,0.31676656,0.68323344,0,2020-02-12,2024-12-31,-0.0105975688269217
2025-01-09,BHARTIARTL,1,1,0.39707547,0.6029245,0.6029245,0,2020-02-12,2024-12-31,0.0049087771783848
2025-01-09,BPCL,-1,1,0.42840177,0.57159823,0.57159823,0,2020-02-12,2024-12-31,-0.0237098512588047
2025-01-09,BRITANNIA,1,1,0.3616138,0.6383862,0.6383862,0,2020-02-12,2024-12-31,0.0136628188373615
2025-01-09,CIPLA,-1,1,0.47991306,0.52008694,0.52008694,0,2020-02-12,2024-12-31,-0.0044819644815022
2025-01-09,COALINDIA,1,-1,0.5587251,0.4412749,0.5587251,0,2020-02-12,2024-12-31,-0.0214277143065541
2025-01-09,DRREDDY,-1,-1,0.59484655,0.40515345,0.59484655,0,2020-02-12,2024-12-31,0.000620070088801
2025-01-09,GRASIM,1,1,0.4394185,0.5605815,0.5605815,0,2020-02-12,2024-12-31,-0.0104075479821782
2025-01-09,HCLTECH,-1,-1,0.524884,0.47511598,0.524884,0,2020-02-12,2024-12-31,0.0013197517049232
2025-01-09,HEROMOTOCO,-1,-1,0.5084752,0.4915248,0.5084752,0,2020-02-12,2024-12-31,0.0007611529943807
2025-01-09,HINDALCO,1,-1,0.65421045,0.34578958,0.65421045,0,2020-02-12,2024-12-31,0.0044319146483331
2025-01-09,HINDUNILVR,-1,1,0.48356885,0.51643115,0.51643115,0,2020-02-12,2024-12-31,0.0143274149169609
2025-01-09,ICICIBANK,-1,-1,0.6408273,0.3591727,0.6408273,0,2020-02-12,2024-12-31,-0.0010681986534116
2025-01-09,INDUSINDBK,-1,1,0.3739853,0.6260147,0.6260147,0,2020-02-12,2024-12-31,-0.0001528600792745
2025-01-09,INFY,-1,-1,0.5600469,0.43995306,0.5600469,0,2020-02-12,2024-12-31,-0.0081989866960047
2025-01-09,ITC,-1,-1,0.570112,0.42988804,0.570112,0,2020-02-12,2024-12-31,0.0012235784067171
2025-01-09,JSWSTEEL,1,1,0.4413166,0.5586834,0.5586834,0,2020-02-12,2024-12-31,-0.0125789657207431
2025-01-09,KOTAKBANK,1,-1,0.6407982,0.35920182,0.6407982,0,2020-02-12,2024-12-31,0.0121843958852885
2025-01-09,LT,-1,-1,0.5560266,0.4439734,0.5560266,0,2020-02-12,2024-12-31,-0.0190332826277284
2025-01-09,M&M,-1,1,0.45704937,0.54295063,0.54295063,0,2020-02-12,2024-12-31,0.013090993649959
2025-01-09,MARUTI,1,1,0.4378783,0.5621217,0.5621217,0,2020-02-12,2024-12-31,-0.0068897185779751
2025-01-09,NESTLEIND,-1,1,0.43523878,0.5647612,0.5647612,0,2020-02-12,2024-12-31,0.0162846990073537
2025-01-09,NTPC,1,-1,0.62459224,0.37540776,0.62459224,0,2020-02-12,2024-12-31,-0.0155192976730803
2025-01-09,POWERGRID,-1,-1,0.6042274,0.39577255,0.6042274,0,2020-02-12,2024-12-31,-0.0045654884012056
2025-01-09,RELIANCE,1,1,0.39993078,0.6000692,0.6000692,0,2020-02-12,2024-12-31,-0.0084946971334537
2025-01-09,SBIN,-1,1,0.4668057,0.5331943,0.5331943,0,2020-02-12,2024-12-31,-0.0138753750251304
2025-01-09,TCS,1,1,0.47841656,0.52158344,0.52158344,0,2020-02-12,2024-12-31,-0.0169287188791184
2025-01-09,TECHM,1,-1,0.6547328,0.34526715,0.6547328,0,2020-02-12,2024-12-31,-0.0125920038556009
2025-01-09,TITAN,-1,-1,0.6614677,0.33853236,0.6614677,0,2020-02-12,2024-12-31,0.0008610576537524
2025-01-09,ULTRACEMCO,1,-1,0.60800564,0.3919944,0.60800564,0,2020-02-12,2024-12-31,-0.0126057390571596
2025-01-09,WIPRO,1,-1,0.6887176,0.31128243,0.6887176,0,2020-02-12,2024-12-31,-0.0176441040564819
2025-01-10,ASIANPAINT,-1,1,0.3987443,0.6012557,0.6012557,0,2020-02-12,2024-12-31,-0.0125309325206673
2025-01-10,AXISBANK,-1,1,0.38558203,0.61441797,0.61441797,0,2020-02-12,2024-12-31,-0.01982583368439
2025-01-10,BAJAJ-AUTO,-1,-1,0.59868646,0.40131354,0.59868646,0,2020-02-12,2024-12-31,-0.0081315526681646
2025-01-10,BAJAJFINSV,1,-1,0.5968554,0.40314457,0.5968554,0,2020-02-12,2024-12-31,0.0064780879171137
2025-01-10,BAJFINANCE,1,-1,0.70901763,0.29098237,0.70901763,0,2020-02-12,2024-12-31,0.0014565934969146
2025-01-10,BHARTIARTL,1,1,0.42287594,0.57712406,0.57712406,0,2020-02-12,2024-12-31,0.0055069739454673
2025-01-10,BPCL,-1,1,0.47384334,0.52615666,0.52615666,0,2020-02-12,2024-12-31,-0.008392934387271
2025-01-10,BRITANNIA,1,1,0.30395973,0.6960403,0.6960403,0,2020-02-12,2024-12-31,0.002618653007389
2025-01-10,CIPLA,-1,1,0.44757217,0.5524278,0.5524278,0,2020-02-12,2024-12-31,-0.0130357957958555
2025-01-10,COALINDIA,1,-1,0.5688638,0.4311362,0.5688638,0,2020-02-12,2024-12-31,-0.0099408783558144
2025-01-10,DRREDDY,-1,-1,0.51447207,0.48552793,0.51447207,0,2020-02-12,2024-12-31,-0.0125400626134369
2025-01-10,EICHERMOT,1,-1,0.5450583,0.4549417,0.5450583,0,2020-02-12,2024-12-31,-0.0158465785905577
2025-01-10,GRASIM,1,1,0.4718346,0.5281654,0.5281654,0,2020-02-12,2024-12-31,-0.019208287876687
2025-01-10,HCLTECH,-1,-1,0.56884444,0.4311556,0.56884444,0,2020-02-12,2024-12-31,0.0311659309193506
2025-01-10,HEROMOTOCO,-1,1,0.45206863,0.5479314,0.5479314,0,2020-02-12,2024-12-31,-0.004599969054185
2025-01-10,HINDALCO,1,-1,0.7142031,0.28579688,0.7142031,0,2020-02-12,2024-12-31,-0.02511668420286
2025-01-10,HINDUNILVR,-1,1,0.41535747,0.5846425,0.5846425,0,2020-02-12,2024-12-31,0.0027304863745216
2025-01-10,ICICIBANK,-1,-1,0.64445305,0.35554692,0.64445305,0,2020-02-12,2024-12-31,-0.0099414405758655
2025-01-10,INDUSINDBK,1,1,0.3964939,0.6035061,0.6035061,0,2020-02-12,2024-12-31,-0.0441431825368646
2025-01-10,INFY,-1,-1,0.57292634,0.42707366,0.57292634,0,2020-02-12,2024-12-31,0.0258956717243767
2025-01-10,ITC,-1,-1,0.57330227,0.42669773,0.57330227,0,2020-02-12,2024-12-31,-0.0115531099671751
2025-01-10,JSWSTEEL,1,1,0.4456705,0.5543295,0.5543295,0,2020-02-12,2024-12-31,0.0102699372899883
2025-01-10,KOTAKBANK,1,-1,0.65958667,0.34041336,0.65958667,0,2020-02-12,2024-12-31,-0.0189923937241055
2025-01-10,LT,-1,-1,0.52180934,0.47819066,0.52180934,0,2020-02-12,2024-12-31,0.0023385079887385
2025-01-10,M&M,-1,1,0.46602678,0.5339732,0.5339732,0,2020-02-12,2024-12-31,-0.0107628423910147
2025-01-10,MARUTI,1,1,0.4353932,0.5646068,0.5646068,0,2020-02-12,2024-12-31,-0.0093224133932938
2025-01-10,NESTLEIND,-1,1,0.3843881,0.6156119,0.6156119,0,2020-02-12,2024-12-31,-0.0036125392740219
2025-01-10,NTPC,1,-1,0.6869266,0.31307337,0.6869266,0,2020-02-12,2024-12-31,-0.0377711858870165
2025-01-10,ONGC,-1,1,0.32176268,0.6782373,0.6782373,0,2020-02-12,2024-12-31,-0.000607999323808
